Any,Codi municipi,Municipi,Comarca,Població,Autocompostatge,Matèria orgànica,Poda i jardineria,Paper i cartró,Vidre,Envasos lleugers,Residus voluminosos + fusta,RAEE,Ferralla,Olis vegetals,Tèxtil,Runes,Residus en Petites Quantitats (RPQ),Piles,Medicaments,Altres recollides selectives,Total Recollida Selectiva,R.S. / R.M. % total,Kg/hab/any recollida selectiva,Resta a Dipòsit,Resta a Incineració,Resta a Tractament Mecànic Biològic,Resta (sense desglossar),Suma Fracció Resta,F.R. / R.M. %,Generació Residus Municipal Totals,Kg / hab / dia,Kg / hab / any
2004,250334,Artesa de Lleida,Segrià,1379,,0,0,0,3.8,35.83,0,,,,0,,,0,0.08,0,39.71,20.36,28.8,155.33,0,0,,155.33,79.64,195.04,0.39,141.44
2004,250365,Aspa,Segrià,271,,0,0,2.96,3.17,1.24,0,,,,0,,,0,0.01,0,7.39,6.26,27.25,110.67,0,0,,110.67,93.74,118.06,1.19,435.63
2004,250539,Benavent de Segrià,Segrià,1178,,0,0,12.74,13.95,5.3,12.02,,,,0,,,0,0.06,0,44.06,8.33,37.41,485.09,0,0,,485.09,91.67,529.15,1.23,449.2
2004,250788,Corbins,Segrià,1149,,0,0,12.28,11.8,5.08,13.11,,,,0,,,0,0.06,0,42.33,8.39,36.84,462.47,0,0,,462.47,91.61,504.8,1.2,439.34
2004,259123,Gimenells i el Pla de la Font,Segrià,1093,,0,0,12.01,10.51,5.18,10.67,,,,0,,,0,0.06,0,38.43,8.69,35.16,403.9,0,0,,403.9,91.31,442.33,1.11,404.7
2004,251023,"Granja d'Escarp, la",Segrià,1045,,0,0,11.61,11.64,4.75,5.22,,,,0,,,0,0.06,0,33.28,7.22,31.85,427.73,0,0,,427.73,92.78,461.01,1.21,441.16
2004,251253,Llardecans,Segrià,583,,0,0,6.41,7.16,2.8,0.36,,,,0,,,0,0.03,0,16.75,6.61,28.74,236.69,0,0,,236.69,93.39,253.44,1.19,434.72
2004,251207,Lleida,Segrià,119935,,676.97,5.6,3665.76,1296.15,768.64,140.94,,,,1.25,,,6.05,6.54,452.62,7020.52,11.34,58.54,54862.82,0,0,,54862.82,88.66,61883.34,1.41,515.97
2004,251333,Maials,Segrià,950,,0,0,10.52,11.46,4.44,0,,,,0,,,0.17,0.05,0,26.64,6.28,28.04,397.84,0,0,,397.84,93.72,424.48,1.22,446.82
2004,251312,Massalcoreig,Segrià,610,,0,0,6.56,6.78,2.67,2.87,,,,0,,,0,0.03,0,18.91,7.39,31.01,237.09,0,0,,237.09,92.61,256,1.15,419.68
2004,251425,Montoliu de Lleida,Segrià,477,,31.28,1.1,6.29,6.82,2.65,1.86,,,,0,,,0.17,0.03,90.86,141.06,41.47,295.71,199.12,0,0,,199.12,58.53,340.18,1.95,713.16
2004,251749,"Portella, la",Segrià,713,,0,0,7.88,7.93,3.25,7.02,,,,0,,,0,0.04,0,26.12,8.46,36.63,282.73,0,0,,282.73,91.54,308.85,1.19,433.17
2004,251826,Puigverd de Lleida,Segrià,1141,,0,0,11.59,14.14,4.7,13.79,,,,0,,,0.14,0.06,0,44.42,8.83,38.93,458.43,0,0,,458.43,91.17,502.85,1.21,440.71
2004,251898,Rosselló,Segrià,2086,,0,0,22.14,24.01,8.95,8.72,,,,0,,,0.15,0.11,0,64.08,7.06,30.72,844.16,0,0,,844.16,92.94,908.24,1.19,435.4
2004,252000,Sarroca de Lleida,Segrià,437,,0,0,5.02,5.64,2.11,1.84,,,,0,,,0,0.02,0,14.63,7.4,33.48,182.97,0,0,,182.97,92.6,197.6,1.24,452.17
2004,252043,Seròs,Segrià,1827,,0,0,19.4,20.22,8.13,9.52,,,,0,,,0.15,0.1,0,57.52,7.15,31.48,746.41,0,0,,746.41,92.85,803.93,1.21,440.03
2004,252108,Soses,Segrià,1565,,0,0,17.72,18.38,7.31,12.3,,,,0,,,0,0.09,0,55.8,7.91,35.65,649.88,0,0,,649.88,92.09,705.68,1.24,450.91
2004,252115,Sudanell,Segrià,774,,0,0,8.51,10.77,3.37,3.68,,,,0,,,0,0.04,0,26.38,7.79,34.08,312.22,0,0,,312.22,92.21,338.6,1.2,437.46
2004,252120,Sunyer,Segrià,287,,0,0,3.52,3.62,1.42,0.44,,,,0,,,0,0.02,0,9.02,7.06,31.44,118.75,0,0,,118.75,92.94,127.77,1.22,445.2
2004,252265,Torrebesses,Segrià,298,,0,0,3.59,3.9,1.49,1.41,,,,0,,,0,0.02,0,10.42,7.73,34.95,124.4,0,0,,124.4,92.27,134.82,1.24,452.4
2004,252287,Torrefarrera,Segrià,2203,,0,0,24.85,28.26,10.96,11.86,,,,0,,,0.2,0.12,0,76.25,7.7,34.61,913.63,0,0,,913.63,92.3,989.88,1.23,449.33
2004,252326,Torres de Segre,Segrià,1935,,0,0,19.94,23.03,8.27,8.43,,,,0,,,0.1,0.11,0,59.88,7.31,30.95,758.93,0,0,,758.93,92.69,818.81,1.16,423.16
2004,252332,Torre-serona,Segrià,339,,0,0,4.23,5.49,1.78,4.51,,,,0,,,0,0.02,0,16.02,10.34,47.27,138.94,0,0,,138.94,89.66,154.96,1.25,457.12
2004,252542,Vilanova de la Barca,Segrià,939,,0,0,10.62,12.13,4.26,11.7,,,,0,,,0,0.05,0,38.77,9.06,41.29,388.96,0,0,,388.96,90.94,427.73,1.25,455.52
2004,252516,Vilanova de Segrià,Segrià,765,,0,0,8.47,9.19,3.43,9.83,,,,0,,,0,0.05,0,30.98,8.62,40.49,328.37,0,0,,328.37,91.38,359.35,1.29,469.73
2004,170078,Amer,Selva,2184,,0,0,37.59,50.8,15.13,0,,,,0,,,0,0.09,0,103.61,9.76,47.44,957.8,0,0,,957.8,90.24,1061.41,1.33,485.99
2004,170084,Anglès,Selva,5096,,141.07,0,86.16,95.4,21.93,41.82,,,,0,,,0,0.21,0,386.59,15.73,75.86,2071.51,0,0,,2071.51,84.27,2458.1,1.32,482.36
2004,170097,Arbúcies,Selva,5775,,130.32,64.2,310.65,200.63,31.32,142.88,,,,1,,,0.42,0.24,1030.99,1912.66,47.1,331.2,2148.3,0,0,,2148.3,52.9,4060.96,1.93,703.2
2004,170237,Blanes,Selva,35577,,1376.48,72.76,573.08,454.3,210.73,245.16,,,,5.6,,,1.56,1.47,980.29,3921.43,14.99,110.22,22230.16,0,0,,22230.16,85.01,26151.59,2.01,735.07
2004,170274,Breda,Selva,3566,,0,0,43.97,86.2,30.1,0,,,,0,,,0,0.15,0,160.42,7.84,44.99,1885.83,0,0,,1885.83,92.16,2046.25,1.57,573.82
2004,170280,Brunyola,Selva,348,,0,0,5.59,3.4,1.9,0,,,,0,,,0,0.01,0,10.9,9.58,31.32,102.87,0,0,,102.87,90.42,113.77,0.9,326.92
2004,170335,Caldes de Malavella,Selva,4925,,25.16,43.76,110.54,121.2,39.42,0,,,,0,,,0,0.2,0,340.28,9.02,69.09,3432.65,0,0,,3432.65,90.98,3772.93,2.1,766.08
2004,171899,"Cellera de Ter, la",Selva,2038,,0,0,46.81,49.6,17.32,0,,,,0,,,0,0.08,0,113.81,9.5,55.84,1083.94,0,0,,1083.94,90.5,1197.75,1.61,587.71
2004,080826,Fogars de la Selva,Selva,1045,,0,13.56,24.71,44.4,11.06,0,,,,0,,,0.03,0.04,0,93.8,10.18,89.76,827.69,0,0,,827.69,89.82,921.49,2.42,881.8
2004,170834,Hostalric,Selva,3247,,0,0,27.29,66.6,10.8,0,,,,0,,,0,0.13,0,104.82,3.25,32.28,3117.56,0,0,,3117.56,96.75,3222.38,2.72,992.42
2004,170950,Lloret de Mar,Selva,26557,,1672.78,20,946.55,727.4,67.94,160,,,,0,,,1.22,1.1,68.04,3665.03,11.29,138.01,28786.08,0,0,,28786.08,88.71,32451.11,3.35,1221.94
2004,171030,Maçanet de la Selva,Selva,4913,,0,161.86,63.4,21.2,6.89,55.6,,,,0,,,0,0.2,335.25,644.4,13.05,131.16,4293.05,0,0,,4293.05,86.95,4937.45,2.75,1004.98
2004,171019,Massanes,Selva,588,,0,18.16,14.47,25.4,5.32,0,,,,0,,,0,0.02,0,63.37,12.98,107.77,425,0,0,,425,87.02,488.37,2.28,830.56
2004,171169,Osor,Selva,429,,0,0,11.46,12.4,2.57,7.14,,,,0,,,0,0.02,0,33.59,18.81,78.3,145,0,0,,145,81.19,178.59,1.14,416.3
2004,171463,Riells i Viabrea,Selva,2818,,0,84.74,48.24,69.6,22.1,0,,,,0,,,0,0.12,0,224.8,10.86,79.77,1844.43,0,0,,1844.43,89.14,2069.23,2.01,734.29
2004,171485,Riudarenes,Selva,1581,,0,0,73.76,78.92,46.18,0,,,,0,,,0.7,0.07,0,199.63,19.06,126.27,847.51,0,0,,847.51,80.94,1047.14,1.81,662.33
2004,171501,Riudellots de la Selva,Selva,1735,,0,1.18,55.81,55.4,16.82,20.79,,,,0,,,0,0.07,0,150.07,15.16,86.5,840,0,0,,840,84.84,990.07,1.56,570.65
2004,171595,Sant Feliu de Buixalleu,Selva,752,,0,0,18.8,18.4,4.55,0,,,,0,,,0,0.03,0,41.78,9.51,55.55,397.7,0,0,,397.7,90.49,439.48,1.6,584.41
2004,171642,Sant Hilari Sacalm,Selva,5466,,149.07,0,84.67,139.6,20.41,0,,,,0,,,0.2,0.23,0,394.19,12.41,72.12,2782.52,0,0,,2782.52,87.59,3176.7,1.59,581.18
2004,179032,Sant Julià del Llor i Bonmatí,Selva,991,,0,0,32.57,30.2,7.64,0,,,,0,,,0,0.04,0,70.44,100,71.08,0,0,0,,0,0,70.44,0.19,71.08
2004,171805,Santa Coloma de Farners,Selva,10036,,521.84,403.12,471.11,142.4,40.84,66.86,,,,0,,,3.15,0.41,691.28,2341.01,35.53,233.26,4248.22,0,0,,4248.22,64.47,6589.23,1.8,656.56
2004,171931,Sils,Selva,3693,,0,23.7,26.4,35.2,7.81,0,,,,0,,,0,0.15,0,93.26,4.62,25.25,1926.26,0,0,,1926.26,95.38,2019.52,1.5,546.85
2004,171946,Susqueda,Selva,111,,0,0,3.46,7,0.99,0,,,,0,,,0,0,0,11.45,58.07,103.17,8.27,0,0,,8.27,41.93,19.72,0.49,177.68
2004,172023,Tossa de Mar,Selva,5001,,195.6,130.38,163.37,192.8,54.04,23.88,,,,0.96,,,0.86,0.21,190.93,953.02,13.05,190.57,6350.88,0,0,,6350.88,86.95,7303.9,4,1460.49
2004,172137,Vidreres,Selva,5762,,0,0,146.39,0,0,0,,,,0,,,0,0.24,0,146.63,6.4,25.45,2144.1,0,0,,2144.1,93.6,2290.73,1.09,397.56
2004,172333,Vilobí d'Onyar,Selva,2504,,299.06,140.82,162.99,101,62.85,0,,,,0,,,0,0.11,0,766.84,59.23,306.24,527.78,0,0,,527.78,40.77,1294.62,1.42,517.02
2004,250642,Castellar de la Ribera,Solsonès,155,,0,0,3.44,1.96,0.48,0.89,,,,0.05,,,0.01,0.01,1.5,8.33,18.12,53.74,37.64,0,0,,37.64,81.88,45.97,0.81,296.58
2004,250753,Clariana de Cardener,Solsonès,153,,0,0,9.64,5.4,2.87,0.89,,,,0.05,,,0.01,0.01,1.5,20.35,37.05,133.03,34.59,0,0,,34.59,62.95,54.94,0.98,359.11
2004,251636,"Coma i la Pedra, la",Solsonès,254,,0,0,5.5,8.45,0.99,0.89,,,,0.05,,,0.01,0.02,1.5,17.4,10.79,68.5,143.84,0,0,,143.84,89.21,161.24,1.74,634.8
2004,251116,Guixers,Solsonès,145,,0,0,4.79,2.67,0.79,0.89,,,,0.05,,,0.01,0.01,1.5,10.7,10,73.82,96.38,0,0,,96.38,90,107.08,2.02,738.5
2004,251240,Lladurs,Solsonès,221,,0,0,4.28,5.77,0.54,0.89,,,,0.05,,,0.01,0.02,1.5,13.05,19.39,59.03,54.25,0,0,,54.25,80.61,67.3,0.83,304.51
2004,251291,Llobera,Solsonès,223,,0,0,5.82,5.05,1.71,0.89,,,,0.05,,,0.01,0.02,1.5,15.04,21.81,67.43,53.92,0,0,,53.92,78.19,68.96,0.85,309.23
2004,251364,"Molsosa, la",Solsonès,130,,0,0,4.7,1.58,0.97,0.89,,,,0.05,,,0.01,0.01,1.5,9.7,23.64,74.6,31.33,0,0,,31.33,76.36,41.03,0.86,315.6
2004,251462,Navès,Solsonès,272,,0,0,7.59,3.59,1.07,0.89,,,,0.05,,,0.01,0.02,1.5,14.71,18.28,54.07,65.75,0,0,,65.75,81.72,80.46,0.81,295.8
2004,251484,Odèn,Solsonès,272,,0,0,3.96,3.96,0.38,0.89,,,,0.05,,,0.01,0.02,1.5,10.76,14.48,39.55,63.51,0,0,,63.51,85.52,74.27,0.75,273.04
2004,251517,Olius,Solsonès,610,,0,0,8.17,9.72,2.75,0.89,,,,0.05,,,0.01,0.05,1.5,23.13,5.48,37.92,399.11,0,0,,399.11,94.52,422.24,1.9,692.19
2004,251667,Pinell de Solsonès,Solsonès,215,,0,0,4.34,1.58,0.68,0.89,,,,0.05,,,0.01,0.02,1.5,9.06,14.32,42.15,54.22,0,0,,54.22,85.68,63.28,0.81,294.34
2004,251673,Pinós,Solsonès,311,,0,0,5.82,9.18,1.43,0.89,,,,0.05,,,0.01,0.03,1.5,18.9,20.19,60.76,74.68,0,0,,74.68,79.81,93.58,0.82,300.89
2004,251863,Riner,Solsonès,273,,0,0,10.7,8.47,3.79,0.89,,,,0.05,,,0.01,0.02,1.5,25.42,27.75,93.12,66.19,0,0,,66.19,72.25,91.61,0.92,335.57
2004,251930,Sant Llorenç de Morunys,Solsonès,936,,0,0,21.63,17.22,5.11,1.77,,,,0.1,,,0.02,0.08,3,48.93,8.33,52.27,538.28,0,0,,538.28,91.67,587.21,1.72,627.36
2004,252075,Solsona,Solsonès,8127,,0,0,451.79,156.26,92.75,75.27,,,,4.13,,,0.97,0.75,127.38,909.3,20.83,111.89,3456.21,0,0,,3456.21,79.17,4365.51,1.47,537.16
2004,430120,Altafulla,Tarragonès,3828,,0,125.63,69.36,127.36,26.48,76.1,,,,0,,,0,0.17,0,425.1,11.46,111.05,3285.88,0,0,,3285.88,88.54,3710.99,2.66,969.43
2004,430430,"Catllar, el",Tarragonès,3070,,0,0,54.87,50.29,18.97,0,,,,0,,,0,0.14,0,124.27,5.21,40.48,0,2261.8,0,,2261.8,94.79,2386.07,2.13,777.22
2004,430477,Constantí,Tarragonès,5462,,0,38.84,129.27,104.32,87.38,0,,,,1.49,,,0.32,0.25,587.2,949.07,35.49,173.76,0,1725.31,0,,1725.31,64.51,2674.37,1.34,489.63
2004,430509,Creixell,Tarragonès,2411,,0,0,12.06,54.11,9.22,0,,,,0,,,0,0.11,0,75.5,1.92,31.31,3860.56,0,0,,3860.56,98.08,3936.06,4.47,1632.54
2004,430957,"Morell, el",Tarragonès,2530,,0,0,44.63,28.81,11.52,139.23,,,,0,,,0,0.11,0,224.3,16.33,88.66,1149.39,0,0,,1149.39,83.67,1373.69,1.49,542.96
2004,430976,"Nou de Gaià, la",Tarragonès,409,,0,0,6.18,6.32,4.67,7.88,,,,0,,,0,0.02,0,25.07,10.71,61.29,208.99,0,0,,208.99,89.29,234.06,1.57,572.28
2004,431009,"Pallaresos, els",Tarragonès,3000,,0,319.81,27.72,32.88,24.33,35.2,,,,0,,,0,0.14,0,440.08,19.97,146.69,1763.97,0,0,,1763.97,80.03,2204.05,2.01,734.68
2004,431037,Perafort,Tarragonès,741,,0,0,5.88,7.46,8.15,0,,,,0,,,0,0.03,0,21.52,4.77,29.05,0,430,0,,430,95.23,451.52,1.67,609.34
2004,431093,"Pobla de Mafumet, la",Tarragonès,1340,,0,0,18.9,27.8,10.41,0,,,,0,,,0,0.06,0,57.17,9.45,42.66,0,547.71,0,,547.71,90.55,604.88,1.24,451.4
2004,431114,"Pobla de Montornès, la",Tarragonès,1882,,0,243.08,32.05,24.87,14,64.24,,,,0,,,0,0.09,0,378.33,21.63,201.02,1370.92,0,0,,1370.92,78.37,1749.25,2.55,929.46
2004,431227,Renau,Tarragonès,91,,0,0,1.02,3.92,0,1.77,,,,0,,,0,0,0,6.71,15.23,73.78,37.38,0,0,,37.38,84.77,44.1,1.33,484.57
2004,431264,"Riera de Gaià, la",Tarragonès,1203,,0,0,33.46,17.73,6.93,23.26,,,,0,,,0,0.05,0,81.43,11.46,67.69,629.46,0,0,,629.46,88.54,710.9,1.62,590.94
2004,431310,Roda de Berà,Tarragonès,4281,,0,1004.4,68.74,82.16,19.94,0,,,,0,,,0.52,0.19,0,1175.95,15.62,274.69,6351.1,0,0,,6351.1,84.38,7527.05,4.82,1758.25
2004,431359,Salomó,Tarragonès,351,,0,15.03,10.92,14.49,4.06,9.92,,,,0,,,0,0.02,0,54.44,20.01,155.09,217.6,0,0,,217.6,79.99,272.04,2.12,775.04
2004,439057,Salou,Tarragonès,18238,,3029.62,157.48,1909.8,1121.98,374.02,261.74,,,,58.3,,,1.42,0.83,1654.96,8570.15,29.47,469.91,0,20512.09,0,,20512.09,70.53,29082.24,4.37,1594.6
2004,431444,"Secuita, la",Tarragonès,1165,,0,0,18.56,27.9,9.82,15.32,,,,0,,,0,0.05,0,71.65,8.6,61.5,761.5,0,0,,761.5,91.4,833.15,1.96,715.15
2004,431482,Tarragona,Tarragonès,123584,,412.06,55.34,3775.08,1134.99,740.8,1925.15,,,,2.34,,,7.61,5.59,2440.21,10499.17,15.68,84.96,0,56472.07,0,,56472.07,84.32,66971.24,1.48,541.91
2004,431536,Torredembarra,Tarragonès,12478,,0,202.7,205.94,128.38,68.47,218,,,,4.91,,,0.88,0.56,1030.69,1860.54,16.36,149.11,9515,0,0,,9515,83.64,11375.54,2.5,911.65
2004,431649,Vespella de Gaià,Tarragonès,241,,0,0,0,0,0,0,,,,0,,,0,0.01,0,0.01,0,0.05,256.95,0,0,,256.95,100,256.96,2.92,1066.22
2004,431665,Vilallonga del Camp,Tarragonès,1359,,0,0,19.77,17.95,5.04,10.08,,,,0,,,0.3,0.06,0,53.2,8.42,39.15,578.67,0,0,,578.67,91.58,631.87,1.27,464.95
2004,431711,Vila-seca,Tarragonès,14998,,1535.9,429.6,534.1,363,125.1,119.5,,,,35.41,,,1.91,0.68,2225.37,5370.56,36.35,358.09,0,9402.1,0,,9402.1,63.65,14772.66,2.7,984.98
2004,430189,Arnes,Terra Alta,511,,0,0,16.02,8.84,3.48,0,,,,0,,,0,0.01,0,28.35,14.08,55.48,172.97,0,0,,172.97,85.92,201.33,1.08,393.98
2004,430228,Batea,Terra Alta,2073,,0,0,65.99,36.39,14.34,0,,,,0,,,0,0.02,0,116.74,21.3,56.31,431.36,0,0,,431.36,78.7,548.1,0.72,264.4
2004,430326,Bot,Terra Alta,780,,0,0,25.36,13.99,5.51,0,,,,0,,,0,0.01,0,44.87,15.05,57.53,253.3,0,0,,253.3,84.95,298.17,1.05,382.27
2004,430419,Caseres,Terra Alta,319,,0,0,10.33,5.7,2.25,0,,,,0,,,0,0,0,18.29,15.95,57.32,96.38,0,0,,96.38,84.05,114.66,0.98,359.45
2004,430483,Corbera d'Ebre,Terra Alta,1069,,0,0,33.26,18.34,7.23,0,,,,0,,,0,0.01,0,58.85,15.41,55.05,323.01,0,0,,323.01,84.59,381.85,0.98,357.21
2004,430568,"Fatarella, la",Terra Alta,1173,,22.22,0,37.87,20.88,8.23,0,,,,0,,,0,0.01,0,89.21,24.47,76.06,275.38,0,0,,275.38,75.53,364.6,0.85,310.82
2004,430640,Gandesa,Terra Alta,2882,,0,0,89.72,49.48,19.5,0,,,,0,,,1.02,0.03,0,159.75,14.48,55.43,943.67,0,0,,943.67,85.52,1103.42,1.05,382.87
2004,430712,Horta de Sant Joan,Terra Alta,1219,,0,0,38.03,20.97,8.27,0,,,,0,,,0,0.01,0,67.29,12.98,55.2,450.97,0,0,,450.97,87.02,518.26,1.16,425.15
2004,431068,"Pinell de Brai, el",Terra Alta,1083,,0,0,34.38,18.96,7.47,0,,,,0,,,0,0.01,0,60.83,15.39,56.17,334.51,0,0,,334.51,84.61,395.34,1,365.04
2004,431107,"Pobla de Massaluca, la",Terra Alta,433,,0,0,13.63,7.51,2.96,0,,,,0,,,0,0.01,0,24.1,16.27,55.66,124.01,0,0,,124.01,83.73,148.11,0.94,342.06
2004,431172,Prat de Comte,Terra Alta,189,,0,0,5.98,3.3,1.3,0,,,,0,,,0,0,0,10.58,10.61,56,89.14,0,0,,89.14,89.39,99.72,1.45,527.61
2004,431750,Vilalba dels Arcs,Terra Alta,733,,0,0,23.54,12.98,5.12,0,,,,0,,,0,0.01,0,41.65,16.57,56.82,209.74,0,0,,209.74,83.43,251.39,0.94,342.95
2004,250030,Agramunt,Urgell,5212,,0,1.58,189.61,72.52,39.44,198.98,,,,0.6,,,0.5,0.16,725.25,1228.63,38.11,235.73,1995.68,0,0,,1995.68,61.89,3224.31,1.69,618.63
2004,250273,Anglesola,Urgell,1293,,0,0,19.45,10.46,7.2,30.69,,,,0,,,0,0.04,0,67.84,12.42,52.47,478.2,0,0,,478.2,87.58,546.04,1.16,422.3
2004,250463,Belianes,Urgell,608,,0,0,3.84,4.83,2.09,14.73,,,,0,,,0,0.02,0,25.51,11.56,41.95,195.22,0,0,,195.22,88.44,220.73,0.99,363.04
2004,250501,Bellpuig,Urgell,4243,,0,0,122.95,51.09,24.42,128.99,,,,0,,,0,0.13,105.85,433.43,22.95,102.15,1454.93,0,0,,1454.93,77.05,1888.36,1.22,445.05
2004,250707,Castellserà,Urgell,1117,,0,0,15.86,10.06,4.71,27.07,,,,0,,,0,0.03,0,57.73,13.08,51.68,383.5,0,0,,383.5,86.92,441.23,1.08,395.01
2004,250740,Ciutadilla,Urgell,245,,0,0,4.33,2.15,1.67,5.61,,,,0,,,0,0.01,0,13.77,11.99,56.21,101.05,0,0,,101.05,88.01,114.82,1.28,468.66
2004,250962,"Fuliola, la",Urgell,1234,,0,0,35.26,22.28,15.48,29.58,,,,0,,,0,0.04,0,102.64,18.36,83.17,456.28,0,0,,456.28,81.64,558.91,1.24,452.93
2004,251095,Guimerà,Urgell,361,,0,0,2.85,5.17,1.59,8.34,,,,0,,,0,0.01,0,17.96,10.81,49.76,148.17,0,0,,148.17,89.19,166.13,1.26,460.2
2004,251305,Maldà,Urgell,283,,0,0,2.29,4.1,1.5,6.41,,,,0,,,0,0.01,0,14.31,14,50.58,87.91,0,0,,87.91,86,102.22,0.99,361.21
2004,251459,Nalec,Urgell,92,,0,0,2.15,4.27,1.45,2.21,,,,0,,,0,0,0,10.09,19.15,109.63,42.58,0,0,,42.58,80.85,52.67,1.57,572.46
2004,251543,"Omells de na Gaia, els",Urgell,156,,0,0,2.06,4.11,1.12,3.68,,,,0,,,0,0,0,10.97,14.7,70.35,63.68,0,0,,63.68,85.3,74.66,1.31,478.56
2004,251575,Ossó de Sió,Urgell,230,,0,0,8.98,5.83,4.98,5.88,,,,0,,,0,0.01,0,25.68,30.95,111.65,57.3,0,0,,57.3,69.05,82.98,0.99,360.78
2004,251765,Preixana,Urgell,413,,0,0,2.73,3.5,1.62,10.29,,,,0,,,0,0.01,0,18.16,12.38,43.96,128.48,0,0,,128.48,87.62,146.64,0.97,355.05
2004,251811,Puigverd d'Agramunt,Urgell,244,,0,0,3.14,3.3,3.54,6.38,,,,0,,,0,0.01,0,16.37,25.63,67.08,47.48,0,0,,47.48,74.37,63.85,0.72,261.67
2004,259025,Sant Martí de Riucorb,Urgell,697,,0,0,5.68,11.77,3.12,16.63,,,,0,,,0,0.02,0,37.22,14.13,53.4,226.18,0,0,,226.18,85.87,263.4,1.04,377.9
2004,252173,Tàrrega,Urgell,13999,,633.96,0,183.77,100.84,102.89,328.27,,,,0,,,0.6,0.43,0,1350.76,20.96,96.49,5093.54,0,0,,5093.54,79.04,6444.3,1.26,460.34
2004,252252,Tornabous,Urgell,824,,0,0,18.23,11.93,7.65,20.08,,,,0,,,0,0.03,0,57.92,17.63,70.29,270.65,0,0,,270.65,82.37,328.57,1.09,398.75
2004,252385,Vallbona de les Monges,Urgell,264,,0,0,6.84,7.62,4.16,6.46,,,,0,,,0,0.01,0,25.1,21.57,95.06,91.25,0,0,,91.25,78.43,116.35,1.21,440.71
2004,252424,Verdú,Urgell,1074,,0,0,5.79,5.2,3.86,26.81,,,,0,,,0,0.03,0,41.7,10.91,38.82,340.56,0,0,,340.56,89.09,382.25,0.98,355.92
2004,252445,Vilagrassa,Urgell,449,,0,0,6.77,0.52,1.27,10.22,,,,0,,,0,0.01,0,18.8,8.38,41.87,205.53,0,0,,205.53,91.62,224.33,1.37,499.62
2004,250313,Arres,Val d'Aran,67,,0,0,2.27,4.86,0.06,0,,,,0,,,0,0,0,7.19,9.67,107.31,67.14,0,0,,67.14,90.33,74.33,3.04,1109.4
2004,250450,Bausen,Val d'Aran,51,,0,0,2.49,5.32,0.06,0,,,,0,,,0,0,0,7.87,9.68,154.31,73.43,0,0,,73.43,90.32,81.3,4.37,1594.12
2004,250576,"Bòrdes, Es",Val d'Aran,217,,0,0,7.81,16.71,0.2,0,,,,0,,,0,0.01,0,24.73,9.68,113.96,230.78,0,0,,230.78,90.32,255.51,3.23,1177.47
2004,250595,Bossòst,Val d'Aran,1015,,0,0,29.19,62.44,0.75,0,,,,0,,,0,0.06,0,92.44,9.68,91.07,862.27,0,0,,862.27,90.32,954.71,2.58,940.6
2004,250637,Canejan,Val d'Aran,108,,0,0,3.69,7.9,0.09,0,,,,0,,,0,0.01,0,11.69,9.68,108.24,109.1,0,0,,109.1,90.32,120.79,3.06,1118.43
2004,251214,Les,Val d'Aran,721,,0,0,23.9,51.12,0.61,0,,,,0,,,0,0.04,0,75.67,9.68,104.95,705.97,0,0,,705.97,90.32,781.64,2.97,1084.11
2004,250254,Naut Aran,Val d'Aran,1649,,0,0,47.47,101.56,1.22,0,,,,0,,,0,0.1,0,150.35,9.68,91.18,1402.51,0,0,,1402.51,90.32,1552.86,2.58,941.7
2004,252430,Vielha e Mijaran,Val d'Aran,4838,,0,0,146.09,293.44,4.36,180,,,,0,,,0.5,0.29,907.58,1532.26,28.35,316.71,3872.89,0,0,,3872.89,71.65,5405.15,3.06,1117.23
2004,252477,Vilamòs,Val d'Aran,166,,0,0,5.25,11.23,0.13,0,,,,0,,,0,0.01,0,16.62,9.67,100.14,155.25,0,0,,155.25,90.33,171.87,2.84,1035.38
2004,089045,Badia del Vallès,Vallès Occidental,14313,,375.82,3.3,127.46,151.37,45.1,15,,,,0,,,0.64,0.6,622.92,1342.21,15.65,93.78,2454.22,1924.93,2852.46,,7231.61,84.35,8573.82,1.64,599.02
2004,082520,Barberà del Vallès,Vallès Occidental,27202,,789.25,96.24,487.59,382.74,137.59,54.26,,,,0.02,,,1.44,1.14,1343.63,3293.9,26.17,121.09,2874.17,0,6420.6,,9294.77,73.83,12588.67,1.27,462.78
2004,080517,Castellar del Vallès,Vallès Occidental,19475,,207.05,871.54,353.95,239.05,94.54,270.02,,,,2.01,,,1.02,0.82,630.92,2670.92,25.71,137.15,7716.18,0,0,,7716.18,74.29,10387.1,1.46,533.36
2004,080543,Castellbisbal,Vallès Occidental,10352,,939,205.24,746.2,175.88,174.86,49,,,,0,,,1.04,0.43,1326.47,3618.12,55.26,349.51,2928.93,0,0,,2928.93,44.74,6547.05,1.73,632.44
2004,082665,Cerdanyola del Vallès,Vallès Occidental,56065,,781.68,1015.6,1337.1,736.16,238.65,494.16,,,,0,,,3.62,2.35,916.42,5525.74,18.21,98.56,1125.6,18761.52,4938.04,,24825.16,81.79,30350.9,1.48,541.35
2004,080879,Gallifa,Vallès Occidental,209,,0,0,5.16,5.6,1.46,0,,,,0,,,0,0.01,0,12.22,18.19,58.49,55,0,0,,55,81.81,67.22,0.88,321.65
